N_Epochs;N_games;memory_size;batch_size;gamma;lr;anneal_lr;epsilon;entropy_coef;value_loss_coef;relevant_segments;done_after_collision;model_arch
4;5000;40;8;0.7;0.00075;True;-1;0.01;0.5;0;True;normal

step;episode;value;action[-10°];action[-5°];action[0°];action[5°];action[10°];reward;collision_status;length_ratio
3;89;-1.12;0.28;0.07;0.12;0.08;0.44;0.01;0;0
1;90;-11.08;0.02;0.0;0.65;0.02;0.31;0.07;0;0
2;90;-7.3;0.08;0.02;0.23;0.08;0.6;0.05;0;0
3;90;-9.11;0.31;0.14;0.08;0.08;0.39;0.02;0;0
4;90;-14.11;0.14;0.02;0.24;0.08;0.52;0.07;0;0
5;90;-15.48;0.24;0.13;0.09;0.18;0.36;0.03;0;0
6;90;-0.14;0.04;0.0;0.46;0.03;0.47;0.08;0;0
7;90;-2.17;0.06;0.01;0.33;0.08;0.52;0.12;0;0
8;90;-1.07;0.06;0.01;0.36;0.08;0.5;0.02;0;0
9;90;-1.69;0.05;0.01;0.39;0.07;0.49;0.08;0;0
10;90;-1.32;0.16;0.05;0.23;0.12;0.44;0.04;0;0
1;91;-0.41;0.18;0.07;0.28;0.05;0.42;0.13;0;0
2;91;-0.37;0.05;0.03;0.28;0.15;0.49;0.16;0;0
3;91;0.17;0.06;0.02;0.33;0.04;0.55;0.19;0;0
4;91;-0.66;0.26;0.14;0.2;0.1;0.3;0.05;0;0
5;91;-1.42;0.28;0.1;0.14;0.12;0.36;0.13;0;0
6;91;-1.49;0.37;0.21;0.08;0.1;0.24;1;1;0
1;92;-1.54;0.34;0.04;0.12;0.03;0.46;0.01;0;0
2;92;-0.88;0.02;0.0;0.59;0.0;0.38;0.01;0;0
3;92;-1.44;0.33;0.06;0.1;0.06;0.46;0.02;0;0
4;92;-1.75;0.18;0.02;0.19;0.05;0.56;0.04;0;0
1;93;-1.28;0.33;0.11;0.1;0.07;0.39;0.07;0;0
2;93;-1.67;0.12;0.04;0.36;0.07;0.4;0.17;0;0
3;93;-1.48;0.39;0.13;0.09;0.05;0.33;1;1;0
1;94;-1.89;0.06;0.03;0.39;0.13;0.4;0.04;0;0
2;94;-1.34;0.17;0.11;0.17;0.2;0.35;0.04;0;0
3;94;-1.73;0.1;0.03;0.33;0.08;0.45;0.02;0;0
1;95;0.5;0.04;0.01;0.58;0.03;0.33;0.04;0;0
2;95;-0.97;0.07;0.01;0.55;0.02;0.35;0.06;0;0
3;95;-0.39;0.04;0.02;0.51;0.04;0.39;0.07;0;0
4;95;-0.51;0.05;0.01;0.54;0.05;0.35;0.1;0;0
5;95;-0.21;0.11;0.06;0.38;0.07;0.38;0.08;0;0
6;95;-1.47;0.09;0.05;0.36;0.11;0.38;0.08;0;0
7;95;-0.72;0.04;0.01;0.65;0.02;0.28;0.19;0;0
8;95;-0.85;0.21;0.11;0.24;0.1;0.33;0.1;0;0
9;95;-1.51;0.24;0.09;0.15;0.12;0.4;0.13;0;0
10;95;-1.24;0.34;0.18;0.1;0.08;0.29;1;1;0
1;96;-0.23;0.21;0.06;0.23;0.12;0.38;0.04;0;0
2;96;-0.23;0.2;0.06;0.15;0.11;0.47;0.06;0;0
3;96;-0.27;0.19;0.04;0.2;0.12;0.46;0.07;0;0
4;96;0.02;0.21;0.07;0.18;0.11;0.44;0.02;0;0
5;96;-1.34;0.19;0.08;0.14;0.17;0.41;0.08;0;0
6;96;-0.48;0.24;0.06;0.22;0.07;0.4;0.1;0;0
7;96;-0.46;0.28;0.1;0.13;0.12;0.37;0.07;0;0
8;96;-0.9;0.27;0.16;0.12;0.13;0.32;0.05;0;0
9;96;-0.4;0.1;0.03;0.45;0.04;0.38;0.1;0;0
1;97;-1.16;0.21;0.19;0.1;0.09;0.42;0.04;0;0
2;97;-2.0;0.16;0.07;0.08;0.1;0.59;0.02;0;0
3;97;-2.01;0.1;0.01;0.09;0.06;0.74;0.12;0;0
4;97;-4.49;0.25;0.11;0.11;0.15;0.38;0.14;0;0
5;97;-1.82;0.34;0.09;0.09;0.07;0.4;0.17;0;0
6;97;-1.87;0.34;0.17;0.09;0.08;0.32;0.09;0;0
7;97;-1.86;0.24;0.18;0.1;0.17;0.31;0.12;0;0
1;98;-0.42;0.27;0.13;0.1;0.09;0.42;1;1;0
1;99;-1.46;0.1;0.04;0.32;0.12;0.42;0.02;0;0
2;99;-1.36;0.06;0.02;0.44;0.07;0.41;0.05;0;0
3;99;-1.74;0.01;0.0;0.61;0.02;0.35;0.07;0;0
4;99;-1.18;0.1;0.03;0.29;0.08;0.5;0.06;0;0
5;99;-1.36;0.11;0.04;0.28;0.07;0.5;0.05;0;0
6;99;-1.62;0.14;0.05;0.31;0.07;0.42;0.05;0;0
7;99;-1.64;0.04;0.02;0.5;0.05;0.39;0.05;0;0
1;100;0.99;0.1;0.02;0.34;0.07;0.47;0.03;0;0
2;100;-0.73;0.15;0.02;0.32;0.03;0.48;0.04;0;0
3;100;-0.2;0.08;0.02;0.31;0.07;0.52;0.06;0;0
4;100;-0.13;0.08;0.02;0.38;0.08;0.44;0.1;0;0
5;100;-0.37;0.14;0.04;0.25;0.08;0.49;0.08;0;0
6;100;-1.21;0.11;0.04;0.26;0.12;0.48;0.09;0;0
7;100;0.03;0.12;0.03;0.36;0.06;0.42;0.08;0;0
8;100;-0.66;0.21;0.21;0.09;0.19;0.3;0.09;0;0
9;100;-0.92;0.15;0.08;0.21;0.16;0.4;0.14;0;0
10;100;-1.57;0.27;0.29;0.09;0.11;0.25;0.15;0;0
1;101;0.46;0.15;0.1;0.1;0.32;0.32;0.11;0;0
2;101;-0.1;0.12;0.06;0.18;0.25;0.39;1;1;0
1;102;-2.34;0.12;0.03;0.32;0.06;0.46;0.06;0;0
2;102;-2.38;0.03;0.0;0.42;0.1;0.44;1;1;0
1;103;-1.82;0.36;0.17;0.07;0.07;0.32;1;1;0
1;104;-1.43;0.23;0.08;0.18;0.09;0.42;0.07;0;0
2;104;-1.85;0.34;0.21;0.09;0.07;0.29;0.01;0;0
3;104;-0.98;0.31;0.06;0.1;0.05;0.48;0.05;0;0
4;104;-1.62;0.28;0.07;0.12;0.07;0.46;0.09;0;0
5;104;-1.8;0.28;0.22;0.08;0.14;0.28;0.09;0;0
6;104;-1.29;0.43;0.12;0.09;0.05;0.3;0.07;0;0
7;104;-0.8;0.32;0.17;0.14;0.09;0.28;1;1;0
1;105;-0.91;0.18;0.27;0.1;0.15;0.3;0.04;0;0
2;105;-1.39;0.19;0.11;0.15;0.13;0.41;0.04;0;0
3;105;-1.16;0.21;0.11;0.12;0.19;0.37;0.03;0;0
4;105;-1.97;0.07;0.04;0.34;0.13;0.42;0.04;0;0
5;105;-1.75;0.17;0.12;0.14;0.27;0.29;0.01;0;0
1;106;-1.39;0.27;0.07;0.22;0.06;0.39;0.05;0;0
2;106;-2.14;0.29;0.11;0.12;0.11;0.37;0.02;0;0
3;106;-1.11;0.17;0.03;0.2;0.04;0.56;0.02;0;0
4;106;-0.27;0.09;0.02;0.23;0.19;0.48;1;1;0
1;107;-1.58;0.19;0.14;0.11;0.12;0.43;0.05;0;0
2;107;-1.97;0.2;0.1;0.08;0.1;0.52;0.08;0;0
3;107;-1.69;0.23;0.23;0.08;0.12;0.32;0.03;0;0
4;107;-2.14;0.29;0.15;0.11;0.09;0.36;0.02;0;0
5;107;-2.48;0.18;0.08;0.17;0.13;0.44;0.07;0;0
6;107;-1.16;0.21;0.11;0.12;0.19;0.37;0.04;0;0
7;107;-1.97;0.07;0.04;0.34;0.13;0.42;0.05;0;0
8;107;-1.75;0.17;0.12;0.14;0.27;0.29;0.03;0;0
1;108;-0.65;0.11;0.02;0.25;0.09;0.52;0.1;0;0
2;108;-1.0;0.17;0.04;0.21;0.08;0.49;0.13;0;0
3;108;-2.76;0.08;0.02;0.3;0.11;0.5;0.12;0;0
4;108;-0.93;0.13;0.03;0.25;0.12;0.48;0.1;0;0
5;108;-1.41;0.07;0.02;0.3;0.09;0.52;0.08;0;0
6;108;-1.27;0.06;0.02;0.34;0.11;0.47;0.05;0;0
1;109;-1.95;0.06;0.01;0.27;0.09;0.57;0.04;0;0
2;109;-1.99;0.01;0.0;0.63;0.1;0.26;0.11;0;0
3;109;-1.41;0.02;0.0;0.39;0.16;0.44;1;1;0
1;110;-0.88;0.32;0.09;0.1;0.04;0.46;0.04;0;0
2;110;-0.43;0.15;0.04;0.17;0.04;0.61;0.05;0;0
3;110;-0.5;0.24;0.05;0.12;0.07;0.52;0.08;0;0
4;110;-0.68;0.06;0.01;0.3;0.03;0.6;0.09;0;0
5;110;-0.25;0.03;0.0;0.32;0.01;0.63;0.09;0;0
6;110;-0.23;0.21;0.05;0.16;0.09;0.49;0.02;0;0
7;110;-0.68;0.14;0.04;0.21;0.06;0.55;0.05;0;0
8;110;-1.08;0.3;0.06;0.09;0.06;0.49;0.05;0;0
1;111;-1.29;0.2;0.04;0.21;0.06;0.49;0.01;0;0
2;111;-1.04;0.16;0.01;0.21;0.03;0.59;0.01;0;0
3;111;-1.47;0.12;0.06;0.31;0.05;0.46;0.08;0;0
4;111;-0.8;0.13;0.04;0.3;0.05;0.48;0.11;0;0
5;111;-1.06;0.08;0.02;0.35;0.06;0.49;0.22;0;0
6;111;-0.4;0.25;0.06;0.17;0.1;0.42;0.03;0;0
7;111;-0.64;0.13;0.02;0.23;0.11;0.51;0.08;0;0
8;111;-1.08;0.13;0.04;0.25;0.05;0.53;0.02;0;0
9;111;-1.25;0.25;0.07;0.12;0.07;0.49;0.04;0;0
1;112;0.34;0.24;0.08;0.11;0.16;0.41;0.08;0;0
2;112;-0.18;0.28;0.13;0.13;0.11;0.36;0.02;0;0
3;112;0.1;0.1;0.02;0.31;0.08;0.49;0.03;0;0
4;112;0.31;0.18;0.19;0.08;0.23;0.31;0.07;0;0
5;112;-1.08;0.1;0.03;0.29;0.1;0.48;0.14;0;0
1;113;-1.48;0.23;0.08;0.2;0.13;0.36;0.04;0;0
2;113;-1.64;0.25;0.07;0.17;0.12;0.4;0.04;0;0
3;113;-1.94;0.25;0.11;0.11;0.25;0.28;0.05;0;0
4;113;-1.23;0.03;0.01;0.72;0.01;0.22;0.05;0;0
1;114;-0.26;0.25;0.11;0.21;0.06;0.37;0.07;0;0
2;114;-1.26;0.16;0.12;0.2;0.06;0.46;0.13;0;0
3;114;-1.09;0.23;0.11;0.16;0.08;0.43;0.22;0;0
4;114;-0.09;0.23;0.08;0.17;0.13;0.39;1;1;0
1;115;0.12;0.1;0.02;0.28;0.07;0.53;0.04;0;0
2;115;0.19;0.08;0.01;0.28;0.08;0.55;0.06;0;0
3;115;0.26;0.08;0.01;0.34;0.09;0.48;0.08;0;0
4;115;-0.01;0.13;0.03;0.22;0.09;0.52;0.08;0;0
5;115;-0.85;0.1;0.03;0.23;0.13;0.51;0.08;0;0
6;115;0.39;0.11;0.02;0.34;0.06;0.46;0.08;0;0
7;115;-0.29;0.2;0.17;0.08;0.22;0.33;0.07;0;0
8;115;-0.5;0.2;0.11;0.13;0.17;0.39;0.08;0;0
9;115;-1.26;0.26;0.26;0.09;0.12;0.27;0.04;0;0
1;116;-0.86;0.13;0.3;0.07;0.26;0.25;0.01;0;0
2;116;-0.62;0.16;0.64;0.04;0.03;0.13;0.03;0;0
3;116;-0.53;0.11;0.08;0.2;0.17;0.44;0.1;0;0
4;116;-0.04;0.06;0.03;0.43;0.08;0.41;0.15;0;0
5;116;-1.23;0.01;0.0;0.63;0.05;0.31;0.19;0;0
6;116;-1.4;0.21;0.26;0.09;0.15;0.3;0.14;0;0
7;116;-1.63;0.34;0.15;0.1;0.05;0.36;0.17;0;0
8;116;-1.42;0.27;0.11;0.11;0.07;0.44;0.07;0;0
9;116;-0.7;0.35;0.12;0.09;0.06;0.39;0.05;0;0
10;116;-1.34;0.2;0.07;0.13;0.11;0.49;0.02;0;0
11;116;-0.91;0.29;0.1;0.1;0.1;0.42;0.04;0;0
1;117;-0.41;0.13;0.07;0.11;0.18;0.51;0.04;0;0
2;117;-1.31;0.12;0.05;0.15;0.1;0.58;0.02;0;0
3;117;-1.2;0.05;0.06;0.43;0.04;0.42;0.14;0;0
4;117;-0.97;0.22;0.08;0.08;0.16;0.46;1;1;0
1;118;-1.4;0.26;0.13;0.17;0.12;0.31;0.06;0;0
2;118;-1.53;0.1;0.06;0.32;0.18;0.35;0.09;0;0
3;118;-1.91;0.01;0.0;0.64;0.06;0.29;0.1;0;0
4;118;-2.12;0.22;0.21;0.09;0.2;0.27;1;1;0
1;119;-1.18;0.32;0.12;0.12;0.07;0.37;0.07;0;0
2;119;-1.24;0.3;0.08;0.11;0.1;0.41;0.05;0;0
3;119;-0.92;0.26;0.08;0.09;0.13;0.44;0.1;0;0
4;119;-0.71;0.03;0.0;0.19;0.02;0.76;1;1;0
1;120;-2.49;0.11;0.03;0.14;0.22;0.49;0.12;0;0
2;120;-1.21;0.01;0.0;0.47;0.16;0.36;0.11;0;0
3;120;-1.4;0.03;0.01;0.22;0.29;0.45;0.13;0;0
4;120;-1.3;0.11;0.04;0.24;0.15;0.47;1;1;0
1;121;-1.56;0.06;0.02;0.17;0.03;0.72;0.19;0;0
2;121;-1.81;0.13;0.11;0.17;0.11;0.47;0.1;0;0
3;121;-1.45;0.01;0.01;0.03;0.01;0.94;1;1;0
1;122;-2.04;0.3;0.09;0.31;0.09;0.21;0.02;0;0
2;122;-1.46;0.2;0.08;0.24;0.1;0.38;0.05;0;0
3;122;-1.83;0.34;0.1;0.22;0.08;0.27;0.09;0;0
1;123;-1.61;0.69;0.17;0.08;0.02;0.04;1;1;0
1;124;0.79;0.15;0.09;0.37;0.15;0.24;0.06;0;0
2;124;-0.4;0.1;0.07;0.34;0.19;0.29;0.01;0;0
3;124;0.24;0.07;0.01;0.73;0.05;0.14;0.1;0;0
4;124;-0.34;0.19;0.12;0.34;0.19;0.16;0.03;0;0
5;124;0.77;0.05;0.02;0.24;0.07;0.63;0.08;0;0
6;124;-1.38;0.2;0.11;0.17;0.16;0.35;0.02;0;0
7;124;-1.7;0.08;0.03;0.17;0.07;0.66;0.01;0;0
8;124;-1.69;0.16;0.09;0.19;0.12;0.43;0.02;0;0
1;125;-1.96;0.4;0.1;0.4;0.05;0.05;1;1;0
1;126;-1.62;0.05;0.05;0.38;0.22;0.3;0.15;0;0
2;126;-1.32;0.06;0.05;0.23;0.2;0.47;0.15;0;0
3;126;-1.81;0.01;0.01;0.06;0.07;0.85;1;1;0
1;127;-1.19;0.31;0.1;0.27;0.12;0.19;0.08;0;0
2;127;-1.52;0.46;0.03;0.26;0.05;0.2;0.03;0;0
3;127;-1.61;0.38;0.07;0.33;0.04;0.18;0.05;0;0
4;127;-1.55;0.53;0.01;0.22;0.01;0.23;1;1;0
1;128;-1.07;0.03;0.01;0.02;0.02;0.92;0.03;0;0
2;128;-1.33;0.01;0.0;0.01;0.01;0.97;0.04;0;0
3;128;-1.26;0.03;0.01;0.02;0.02;0.93;0.05;0;0
4;128;-1.37;0.08;0.02;0.11;0.05;0.74;0.06;0;0
5;128;-1.51;0.03;0.01;0.04;0.03;0.9;0.09;0;0
6;128;-1.28;0.13;0.03;0.09;0.05;0.7;1;1;0
1;129;-1.97;0.33;0.11;0.39;0.11;0.06;0.06;0;0
2;129;-1.86;0.28;0.06;0.26;0.11;0.29;0.01;0;0
3;129;-1.8;0.25;0.08;0.29;0.1;0.27;0.03;0;0
4;129;-1.83;0.51;0.12;0.17;0.09;0.11;1;1;0
1;130;0.96;0.08;0.15;0.27;0.32;0.18;0.04;0;0
2;130;0.57;0.09;0.09;0.18;0.1;0.54;0.07;0;0
3;130;0.33;0.1;0.12;0.48;0.04;0.25;0.14;0;0
4;130;2.8;0.08;0.04;0.08;0.05;0.76;1;1;0
1;131;-2.11;0.21;0.11;0.29;0.07;0.32;0.01;0;0
1;132;0.49;0.03;0.02;0.08;0.09;0.78;0.07;0;0
2;132;-2.15;0.11;0.2;0.17;0.29;0.23;0.1;0;0
3;132;-1.7;0.01;0.0;0.01;0.01;0.97;1;1;0
1;133;-1.52;0.18;0.06;0.23;0.13;0.39;0.04;0;0
2;133;-1.96;0.38;0.2;0.1;0.12;0.2;0.01;0;0
3;133;-2.0;0.2;0.05;0.15;0.08;0.52;0.03;0;0
4;133;-1.77;0.13;0.03;0.1;0.03;0.71;0.01;0;0
1;134;-1.73;0.24;0.19;0.2;0.15;0.22;0.04;0;0
2;134;-1.86;0.26;0.17;0.2;0.12;0.25;0.02;0;0
3;134;-1.57;0.08;0.05;0.09;0.13;0.64;0.05;0;0
4;134;-1.98;0.13;0.1;0.13;0.21;0.43;0.04;0;0
5;134;-2.11;0.25;0.14;0.12;0.14;0.35;0.05;0;0
6;134;-1.77;0.11;0.05;0.68;0.05;0.1;0.06;0;0
1;135;-1.7;0.12;0.05;0.25;0.08;0.51;0.03;0;0
2;135;-1.68;0.02;0.0;0.09;0.01;0.87;0.03;0;0
3;135;-1.7;0.26;0.08;0.14;0.12;0.4;0.04;0;0
1;136;1.6;0.17;0.07;0.26;0.1;0.39;0.05;0;0
2;136;-0.14;0.38;0.11;0.23;0.08;0.2;0.03;0;0
3;136;-1.27;0.26;0.09;0.22;0.09;0.33;0.02;0;0
4;136;-1.12;0.07;0.03;0.05;0.11;0.75;1;1;0
1;137;-1.83;0.28;0.15;0.28;0.16;0.13;0.05;0;0
2;137;-1.47;0.19;0.08;0.17;0.14;0.43;0.07;0;0
3;137;-1.43;0.11;0.05;0.14;0.08;0.61;1;1;0
1;138;-1.61;0.17;0.03;0.07;0.03;0.7;0.06;0;0
2;138;-1.67;0.42;0.06;0.17;0.04;0.3;0.09;0;0
3;138;-1.76;0.49;0.15;0.13;0.08;0.15;0.03;0;0
4;138;-1.62;0.16;0.04;0.16;0.04;0.6;0.05;0;0
1;139;-2.0;0.01;0.02;0.04;0.78;0.16;0.03;0;0
2;139;-1.96;0.02;0.03;0.12;0.6;0.23;0.02;0;0
3;139;-1.68;0.04;0.02;0.66;0.08;0.21;0.08;0;0
4;139;-1.7;0.05;0.02;0.33;0.13;0.47;0.13;0;0
5;139;-1.35;0.01;0.01;0.15;0.21;0.62;1;1;0
1;140;-1.61;0.06;0.03;0.13;0.07;0.71;0.13;0;0
2;140;-1.77;0.18;0.07;0.32;0.07;0.36;0.11;0;0
3;140;-1.82;0.12;0.06;0.33;0.09;0.39;0.11;0;0
1;141;-1.75;0.35;0.17;0.19;0.13;0.16;0.14;0;0
1;142;-1.7;0.14;0.04;0.14;0.05;0.64;0.06;0;0
2;142;-1.52;0.13;0.04;0.06;0.03;0.74;0.04;0;0
3;142;-1.61;0.12;0.13;0.36;0.22;0.17;0.02;0;0
4;142;-1.76;0.16;0.07;0.08;0.07;0.61;0.02;0;0
1;143;-1.64;0.07;0.02;0.08;0.04;0.78;0.08;0;0
2;143;-1.64;0.08;0.04;0.25;0.09;0.54;0.11;0;0
3;143;-1.63;0.12;0.07;0.5;0.12;0.19;0.22;0;0
1;144;-1.75;0.02;0.0;0.05;0.02;0.9;0.11;0;0
2;144;-1.86;0.49;0.27;0.05;0.06;0.12;0.14;0;0
3;144;-2.08;0.2;0.12;0.23;0.15;0.3;0.09;0;0
4;144;-1.84;0.37;0.13;0.16;0.09;0.25;0.25;0;0
5;144;-2.01;0.25;0.07;0.23;0.07;0.38;0.13;0;0
1;145;-0.87;0.09;0.04;0.11;0.05;0.71;0.08;0;0
2;145;-0.55;0.09;0.06;0.31;0.1;0.44;0.02;0;0
3;145;-0.86;0.11;0.08;0.58;0.11;0.11;0.22;0;0
4;145;-1.24;0.16;0.07;0.29;0.18;0.29;1;1;0
1;146;-1.78;0.02;0.0;0.13;0.06;0.79;0.06;0;0
2;146;-1.59;0.07;0.04;0.19;0.07;0.62;0.05;0;0
3;146;-1.57;0.05;0.02;0.13;0.04;0.76;0.05;0;0
4;146;-1.57;0.15;0.09;0.14;0.08;0.54;0.04;0;0
5;146;-1.88;0.09;0.04;0.19;0.06;0.62;0.01;0;0
6;146;-1.59;0.12;0.1;0.31;0.18;0.28;0.01;0;0
7;146;-1.95;0.16;0.07;0.31;0.11;0.36;0.05;0;0
1;147;-1.76;0.5;0.05;0.2;0.03;0.21;0.07;0;0
2;147;-1.67;0.41;0.05;0.11;0.04;0.38;0.09;0;0
3;147;-1.56;0.41;0.14;0.11;0.1;0.24;0.12;0;0
1;148;-1.6;0.5;0.22;0.04;0.07;0.17;0.06;0;0
1;149;-1.8;0.27;0.11;0.14;0.1;0.38;0.01;0;0
2;149;-1.87;0.18;0.08;0.18;0.11;0.45;0.04;0;0
3;149;-1.81;0.22;0.11;0.2;0.13;0.35;0.04;0;0
1;150;0.63;0.2;0.11;0.22;0.18;0.3;0.15;0;0
2;150;-1.77;0.21;0.07;0.28;0.09;0.35;0.02;0;0
3;150;-1.63;0.32;0.13;0.22;0.1;0.23;0.03;0;0
4;150;-1.76;0.27;0.12;0.21;0.11;0.29;0.06;0;0
1;151;-1.65;0.05;0.05;0.81;0.05;0.04;0.19;0;0
2;151;-2.16;0.14;0.36;0.18;0.23;0.09;0.07;0;0
3;151;-2.03;0.04;0.01;0.03;0.03;0.88;0.13;0;0
4;151;-1.66;0.52;0.22;0.05;0.05;0.15;1;1;0
1;152;-1.97;0.1;0.06;0.72;0.06;0.05;0.19;0;0
1;153;-1.51;0.24;0.13;0.25;0.18;0.19;0.01;0;0
2;153;-1.53;0.19;0.06;0.18;0.09;0.48;0.01;0;0
3;153;-1.25;0.26;0.06;0.17;0.08;0.43;0.04;0;0
4;153;-1.71;0.18;0.07;0.17;0.1;0.48;0.05;0;0
1;154;-1.37;0.07;0.03;0.08;0.05;0.77;0.04;0;0
2;154;-1.47;0.04;0.02;0.06;0.05;0.83;0.05;0;0
3;154;-1.56;0.09;0.05;0.23;0.13;0.49;0.06;0;0
4;154;-1.71;0.04;0.02;0.1;0.07;0.77;0.09;0;0
5;154;-1.5;0.18;0.07;0.17;0.09;0.49;0.1;0;0
1;155;-5.4;0.09;0.07;0.48;0.11;0.25;0.07;0;0
2;155;-12.3;0.21;0.38;0.21;0.15;0.06;0.14;0;0
3;155;-1.84;0.13;0.07;0.41;0.09;0.3;0.09;0;0
4;155;-1.5;0.08;0.05;0.67;0.06;0.14;0.02;0;0
5;155;-1.57;0.13;0.09;0.57;0.11;0.11;0.1;0;0
6;155;-1.72;0.07;0.04;0.79;0.04;0.07;0.06;0;0
7;155;-1.53;0.1;0.07;0.23;0.13;0.47;0.06;0;0
1;156;-6.74;0.05;0.06;0.39;0.1;0.4;0.08;0;0
2;156;-3.5;0.04;0.03;0.68;0.06;0.19;0.1;0;0
3;156;-3.96;0.09;0.1;0.38;0.2;0.23;0.03;0;0
4;156;-0.53;0.02;0.01;0.14;0.05;0.78;0.09;0;0
5;156;-1.65;0.05;0.05;0.81;0.05;0.04;0.19;0;0
6;156;-2.16;0.14;0.36;0.18;0.23;0.09;0.1;0;0
7;156;-2.03;0.04;0.01;0.03;0.03;0.88;0.13;0;0
8;156;-1.66;0.52;0.22;0.05;0.05;0.15;1;1;0
1;157;-1.58;0.33;0.12;0.16;0.08;0.31;0.08;0;0
2;157;-0.94;0.05;0.02;0.06;0.07;0.8;0.22;0;0
3;157;-1.33;0.13;0.04;0.3;0.08;0.45;1;1;0
1;158;-2.0;0.12;0.09;0.23;0.12;0.44;0.07;0;0
2;158;-1.96;0.15;0.09;0.21;0.14;0.4;0.04;0;0
3;158;-1.88;0.13;0.12;0.26;0.14;0.35;0.04;0;0
1;159;-1.52;0.15;0.07;0.19;0.05;0.55;0.07;0;0
2;159;-1.63;0.17;0.11;0.33;0.06;0.33;0.08;0;0
3;159;-1.48;0.15;0.06;0.11;0.05;0.64;0.05;0;0
1;160;-1.99;0.25;0.08;0.17;0.08;0.42;0.04;0;0
2;160;-1.86;0.18;0.05;0.15;0.07;0.55;0.04;0;0
1;161;-0.54;0.05;0.19;0.17;0.28;0.31;0.05;0;0
2;161;-0.63;0.01;0.03;0.02;0.03;0.92;0.05;0;0
1;162;-0.72;0.02;0.16;0.32;0.31;0.19;0.02;0;0
2;162;-0.5;0.0;0.02;0.01;0.04;0.92;0.04;0;0
3;162;-0.79;0.02;0.14;0.39;0.43;0.02;0.11;0;0
4;162;-0.78;0.01;0.05;0.03;0.17;0.73;0.22;0;0
5;162;-0.52;0.01;0.06;0.08;0.18;0.68;1;1;0
1;163;-0.87;0.01;0.02;0.01;0.07;0.88;1;1;0
1;164;-0.6;0.0;0.01;0.0;0.01;0.98;0.04;0;0
2;164;-0.66;0.0;0.0;0.0;0.01;0.99;0.05;0;0
3;164;-0.71;0.0;0.01;0.0;0.02;0.97;0.06;0;0
4;164;-0.88;0.0;0.0;0.0;0.01;0.99;0.09;0;0
5;164;-0.64;0.05;0.17;0.1;0.28;0.4;0.09;0;0
6;164;-1.01;0.08;0.19;0.12;0.3;0.31;0.09;0;0
7;164;-1.14;0.11;0.23;0.3;0.29;0.07;0.06;0;0
8;164;-0.89;0.01;0.07;0.05;0.11;0.76;0.04;0;0
9;164;-1.05;0.08;0.19;0.26;0.23;0.25;0.02;0;0
10;164;-0.99;0.14;0.17;0.22;0.26;0.2;0.01;0;0
1;165;-1.07;0.28;0.22;0.2;0.21;0.09;0.07;0;0
2;165;-1.09;0.27;0.23;0.26;0.25;0.0;0.03;0;0
3;165;-1.36;0.07;0.07;0.81;0.05;0.0;0.19;0;0
4;165;-1.17;0.78;0.09;0.06;0.06;0.0;1;1;0
1;166;-0.27;0.02;0.1;0.05;0.2;0.64;0.02;0;0
2;166;-0.25;0.02;0.12;0.06;0.23;0.57;0.05;0;0
3;166;-0.25;0.01;0.07;0.04;0.15;0.72;0.06;0;0
4;166;-0.32;0.05;0.21;0.08;0.35;0.32;0.08;0;0
5;166;-0.46;0.05;0.2;0.18;0.38;0.19;0.05;0;0
6;166;-0.72;0.06;0.21;0.3;0.29;0.14;0.05;0;0
7;166;-0.87;0.08;0.19;0.27;0.26;0.2;0.04;0;0
1;167;-0.69;0.04;0.06;0.09;0.11;0.69;1;1;0
1;168;0.71;0.12;0.24;0.29;0.26;0.09;0.13;0;0
2;168;-0.03;0.01;0.09;0.17;0.18;0.55;0.13;0;0
3;168;-0.32;0.03;0.16;0.25;0.14;0.43;0.03;0;0
4;168;-0.02;0.0;0.0;0.0;0.0;1.0;1;1;0
1;169;0.89;0.0;0.02;0.97;0.01;0.0;0.14;0;0
2;169;1.23;0.04;0.14;0.32;0.2;0.29;1;1;0
1;170;-0.65;0.03;0.11;0.1;0.26;0.49;1;1;0
1;171;-0.87;0.01;0.03;0.03;0.08;0.85;0.05;0;0
2;171;-0.91;0.0;0.02;0.07;0.11;0.8;0.13;0;0
3;171;-0.58;0.0;0.04;0.09;0.27;0.6;1;1;0
1;172;-0.7;0.11;0.18;0.44;0.23;0.04;0.05;0;0
2;172;-0.76;0.27;0.21;0.18;0.27;0.08;0.03;0;0
3;172;-0.65;0.13;0.18;0.24;0.2;0.25;0.03;0;0
1;173;-0.61;0.02;0.19;0.28;0.32;0.18;0.02;0;0
2;173;-0.59;0.03;0.23;0.25;0.31;0.18;0.03;0;0
3;173;-0.61;0.03;0.13;0.12;0.19;0.53;0.11;0;0
4;173;-1.02;0.03;0.1;0.11;0.14;0.62;0.02;0;0
5;173;-0.86;0.04;0.12;0.25;0.21;0.39;0.19;0;0
6;173;-0.81;0.0;0.01;0.01;0.02;0.96;1;1;0
1;174;-0.62;0.19;0.22;0.24;0.23;0.13;0.05;0;0
1;175;-0.55;0.02;0.07;0.05;0.1;0.76;0.08;0;0
2;175;-0.63;0.03;0.11;0.12;0.14;0.6;0.08;0;0
3;175;-0.55;0.01;0.07;0.07;0.11;0.74;0.11;0;0
